"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","ITA","Italy","2018","2018",240301,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","ITA","Italy","2019","2019",241945,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","ITA","Italy","2020","2020",238688,"P","Provisional value"
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","JPN","Japan","2000","2000",245315,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","JPN","Japan","2002","2002",251889,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","JPN","Japan","2004","2004",259336,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","JPN","Japan","2006","2006",266431,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","JPN","Japan","2008","2008",274992,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","JPN","Japan","2010","2010",283548,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","JPN","Japan","2012","2012",292039,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","JPN","Japan","2014","2014",300075,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","JPN","Japan","2016","2016",308105,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","JPN","Japan","2018","2018",315406,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","KOR","Korea","2000","2000",60895,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","KOR","Korea","2001","2001",65715,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","KOR","Korea","2002","2002",70923,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","KOR","Korea","2003","2003",75045,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","KOR","Korea","2004","2004",75236,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","KOR","Korea","2005","2005",78342,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","KOR","Korea","2006","2006",81666,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","KOR","Korea","2007","2007",84464,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","KOR","Korea","2008","2008",90532,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","KOR","Korea","2009","2009",94672,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","KOR","Korea","2010","2010",98293,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","KOR","Korea","2011","2011",101370,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","KOR","Korea","2012","2012",104114,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","KOR","Korea","2013","2013",108909,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","KOR","Korea","2014","2014",111694,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","KOR","Korea","2015","2015",114322,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","KOR","Korea","2016","2016",117450,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","KOR","Korea","2017","2017",120630,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","KOR","Korea","2018","2018",123230,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","KOR","Korea","2019","2019",127258,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","LUX","Luxembourg","2000","2000",938,"B","Break"
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","LUX","Luxembourg","2001","2001",976,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","LUX","Luxembourg","2002","2002",1007,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","LUX","Luxembourg","2003","2003",1074,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","LUX","Luxembourg","2004","2004",1110,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","LUX","Luxembourg","2005","2005",1186,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","LUX","Luxembourg","2006","2006",1232,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","LUX","Luxembourg","2007","2007",1288,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","LUX","Luxembourg","2008","2008",1327,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","LUX","Luxembourg","2009","2009",1346,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","LUX","Luxembourg","2010","2010",1404,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","LUX","Luxembourg","2011","2011",1440,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","LUX","Luxembourg","2012","2012",1490,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","LUX","Luxembourg","2013","2013",1538,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","LUX","Luxembourg","2014","2014",1603,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","LUX","Luxembourg","2015","2015",1656,"B","Break"
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","LUX","Luxembourg","2016","2016",1683,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","LUX","Luxembourg","2017","2017",1780,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","MEX","Mexico","2000","2000",160861,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","MEX","Mexico","2001","2001",152064,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","MEX","Mexico","2002","2002",155246,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","MEX","Mexico","2003","2003",162747,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","MEX","Mexico","2004","2004",172771,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","MEX","Mexico","2005","2005",187115,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","MEX","Mexico","2006","2006",202320,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","MEX","Mexico","2007","2007",209772,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","MEX","Mexico","2008","2008",216021,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","MEX","Mexico","2009","2009",222570,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","MEX","Mexico","2010","2010",228028,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","MEX","Mexico","2011","2011",243008,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","MEX","Mexico","2012","2012",247662,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","MEX","Mexico","2013","2013",256131,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","MEX","Mexico","2014","2014",267949,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","MEX","Mexico","2015","2015",283275,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","MEX","Mexico","2016","2016",286675,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","MEX","Mexico","2017","2017",297307,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","MEX","Mexico","2018","2018",305985,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","MEX","Mexico","2019","2019",309414,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","NLD","Netherlands","2014","2014",57762,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","NLD","Netherlands","2015","2015",59144,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","NLD","Netherlands","2016","2016",60233,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","NLD","Netherlands","2017","2017",61730,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","NLD","Netherlands","2018","2018",63278,"B","Break"
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","NLD","Netherlands","2019","2019",64438,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","NZL","New Zealand","2000","2000",8615,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","NZL","New Zealand","2001","2001",8491,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","NZL","New Zealand","2002","2002",8393,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","NZL","New Zealand","2003","2003",8758,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","NZL","New Zealand","2004","2004",8945,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","NZL","New Zealand","2005","2005",8706,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","NZL","New Zealand","2006","2006",9505,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","NZL","New Zealand","2007","2007",9705,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","NZL","New Zealand","2008","2008",10495,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","NZL","New Zealand","2009","2009",11106,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","NZL","New Zealand","2010","2010",11412,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","NZL","New Zealand","2011","2011",11634,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","NZL","New Zealand","2012","2012",11968,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","NZL","New Zealand","2013","2013",12569,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","NZL","New Zealand","2014","2014",13064,"E; B","Estimated value; Break"
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","NZL","New Zealand","2015","2015",13984,"E","Estimated value"
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","NZL","New Zealand","2016","2016",14687,"E","Estimated value"
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","NZL","New Zealand","2017","2017",15655,"E","Estimated value"
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","NZL","New Zealand","2018","2018",16223,"E","Estimated value"
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","NZL","New Zealand","2019","2019",16813,"E","Estimated value"
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","NZL","New Zealand","2020","2020",17448,"E","Estimated value"
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","NOR","Norway","2000","2000",15180,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","NOR","Norway","2001","2001",15978,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","NOR","Norway","2002","2002",14603,"B","Break"
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","NOR","Norway","2003","2003",14746,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","NOR","Norway","2004","2004",15615,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","NOR","Norway","2005","2005",16473,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","NOR","Norway","2006","2006",17391,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","NOR","Norway","2007","2007",18102,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","NOR","Norway","2008","2008",18858,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","NOR","Norway","2009","2009",19546,"B","Break"
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","NOR","Norway","2010","2010",20114,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","NOR","Norway","2011","2011",20744,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","NOR","Norway","2012","2012",21238,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","NOR","Norway","2013","2013",21874,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","NOR","Norway","2014","2014",22754,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","NOR","Norway","2015","2015",23104,"B","Break"
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","NOR","Norway","2016","2016",23986,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","NOR","Norway","2017","2017",24986,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","NOR","Norway","2018","2018",25804,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","NOR","Norway","2019","2019",26572,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","NOR","Norway","2020","2020",27361,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","POL","Poland","2000","2000",85031,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","POL","Poland","2001","2001",86706,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","POL","Poland","2002","2002",88070,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","POL","Poland","2003","2003",92982,"B","Break"
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","POL","Poland","2004","2004",87440,"B","Break"
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","POL","Poland","2005","2005",81600,"B","Break"
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","POL","Poland","2006","2006",83116,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","POL","Poland","2007","2007",83519,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","POL","Poland","2008","2008",82397,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","POL","Poland","2009","2009",82813,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","POL","Poland","2010","2010",83201,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","POL","Poland","2011","2011",84221,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","POL","Poland","2012","2012",85025,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","POL","Poland","2013","2013",85246,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","POL","Poland","2014","2014",87687,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","POL","Poland","2015","2015",88437,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","POL","Poland","2016","2016",91730,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","POL","Poland","2017","2017",90284,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","SVK","Slovak Republic","2000","2000",17420,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","SVK","Slovak Republic","2001","2001",17340,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","SVK","Slovak Republic","2002","2002",17215,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","SVK","Slovak Republic","2003","2003",16925,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","SVK","Slovak Republic","2004","2004",16938,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","ESP","Spain","2000","2000",127200,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","ESP","Spain","2001","2001",128100,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","ESP","Spain","2002","2002",129667,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","ESP","Spain","2003","2003",136000,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","ESP","Spain","2004","2004",147833,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","ESP","Spain","2005","2005",154767,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","ESP","Spain","2006","2006",160933,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","ESP","Spain","2007","2007",161033,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","ESP","Spain","2008","2008",162900,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","ESP","Spain","2009","2009",166800,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","ESP","Spain","2010","2010",175033,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","ESP","Spain","2011","2011",179267,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","ESP","Spain","2012","2012",178833,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","ESP","Spain","2013","2013",177665,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","ESP","Spain","2014","2014",176665,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","ESP","Spain","2015","2015",178600,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","ESP","Spain","2016","2016",177731,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","ESP","Spain","2017","2017",180633,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","ESP","Spain","2018","2018",188166,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","ESP","Spain","2019","2019",207565,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","SWE","Sweden","2000","2000",26851,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","SWE","Sweden","2001","2001",27779,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","SWE","Sweden","2002","2002",28679,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","SWE","Sweden","2003","2003",29419,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","SWE","Sweden","2004","2004",30340,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","SWE","Sweden","2005","2005",31199,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","SWE","Sweden","2006","2006",32180,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","SWE","Sweden","2007","2007",33178,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","SWE","Sweden","2008","2008",33950,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","SWE","Sweden","2009","2009",34874,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","SWE","Sweden","2010","2010",35714,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","SWE","Sweden","2011","2011",36751,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","SWE","Sweden","2012","2012",37776,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","SWE","Sweden","2013","2013",38823,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","SWE","Sweden","2014","2014",39849,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","SWE","Sweden","2015","2015",40914,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","SWE","Sweden","2016","2016",42007,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","SWE","Sweden","2017","2017",42926,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","SWE","Sweden","2018","2018",43930,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","CHE","Switzerland","2003","2003",26824,"E","Estimated value"
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","CHE","Switzerland","2004","2004",27291,"E","Estimated value"
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","CHE","Switzerland","2005","2005",27791,"E","Estimated value"
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","CHE","Switzerland","2006","2006",28343,"E","Estimated value"
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","CHE","Switzerland","2007","2007",28579,"E","Estimated value"
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","CHE","Switzerland","2008","2008",29194,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","CHE","Switzerland","2009","2009",29680,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","CHE","Switzerland","2010","2010",29803,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","CHE","Switzerland","2011","2011",30327,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","CHE","Switzerland","2012","2012",31313,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","CHE","Switzerland","2013","2013",32681,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","CHE","Switzerland","2014","2014",33785,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","CHE","Switzerland","2015","2015",34762,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","CHE","Switzerland","2016","2016",35592,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","CHE","Switzerland","2017","2017",36324,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","CHE","Switzerland","2018","2018",36940,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","CHE","Switzerland","2019","2019",37300,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","CHE","Switzerland","2020","2020",37911,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","GBR","United Kingdom","2000","2000",116427,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","GBR","United Kingdom","2001","2001",119800,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","GBR","United Kingdom","2002","2002",124714,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","GBR","United Kingdom","2003","2003",130599,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","GBR","United Kingdom","2004","2004",139194,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","GBR","United Kingdom","2005","2005",144780,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","GBR","United Kingdom","2006","2006",148998,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","GBR","United Kingdom","2007","2007",152184,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","GBR","United Kingdom","2008","2008",158597,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","GBR","United Kingdom","2009","2009",164607,"B","Break"
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","GBR","United Kingdom","2010","2010",166250,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","GBR","United Kingdom","2011","2011",169919,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","GBR","United Kingdom","2012","2012",171747,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","GBR","United Kingdom","2013","2013",173976,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","GBR","United Kingdom","2014","2014",177352,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","GBR","United Kingdom","2015","2015",180444,"B","Break"
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","GBR","United Kingdom","2016","2016",182534,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","GBR","United Kingdom","2017","2017",185692,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","GBR","United Kingdom","2018","2018",188783,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","GBR","United Kingdom","2019","2019",196784,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","GBR","United Kingdom","2020","2020",203529,"E","Estimated value"
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","USA","United States","2000","2000",647430,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","USA","United States","2001","2001",668939,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","USA","United States","2002","2002",674824,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","USA","United States","2003","2003",691873,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","USA","United States","2004","2004",700287,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","USA","United States","2005","2005",718473,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","USA","United States","2006","2006",723118,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","USA","United States","2007","2007",732234,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","USA","United States","2008","2008",740867,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","USA","United States","2009","2009",749566,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","USA","United States","2010","2010",752572,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","USA","United States","2011","2011",767782,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","USA","United States","2012","2012",784633,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","USA","United States","2013","2013",809845,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","USA","United States","2014","2014",820251,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","USA","United States","2015","2015",827261,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","USA","United States","2016","2016",835987,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","USA","United States","2017","2017",849126,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","USA","United States","2018","2018",851641,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","USA","United States","2019","2019",866316,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","BRA","Brazil","2000","2000",236737,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","BRA","Brazil","2001","2001",246219,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","BRA","Brazil","2002","2002",254604,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","BRA","Brazil","2003","2003",268169,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","BRA","Brazil","2004","2004",292014,,
"PHYSMEDE","Practising physicians","PERSMYNB","Number of persons (head counts)","BRA","Brazil","2005","2005",310138,,
