"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"HOEMHNUR","Professional nurses and midwives employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","CZE","Czech Republic","2005","2005",53823.23,,
"HOEMHNUR","Professional nurses and midwives employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","CZE","Czech Republic","2006","2006",53618.06,,
"HOEMHNUR","Professional nurses and midwives employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","CZE","Czech Republic","2007","2007",53580.63,,
"HOEMHNUR","Professional nurses and midwives employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","CZE","Czech Republic","2008","2008",52971.56,,
"HOEMHNUR","Professional nurses and midwives employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","CZE","Czech Republic","2009","2009",53942.45,,
"HOEMHNUR","Professional nurses and midwives employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","CZE","Czech Republic","2010","2010",54123.78,,
"HOEMHNUR","Professional nurses and midwives employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","CZE","Czech Republic","2011","2011",53562.02,,
"HOEMHNUR","Professional nurses and midwives employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","CZE","Czech Republic","2012","2012",53455.95,,
"HOEMHNUR","Professional nurses and midwives employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","CZE","Czech Republic","2013","2013",52749.84,,
"HOEMHNUR","Professional nurses and midwives employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","CZE","Czech Republic","2014","2014",52512.26,"E","Estimated value"
"HOEMHNUR","Professional nurses and midwives employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","CZE","Czech Republic","2015","2015",52294.24,,
"HOEMHNUR","Professional nurses and midwives employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","CZE","Czech Republic","2016","2016",52557.88,"B","Break"
"HOEMHNUR","Professional nurses and midwives employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","CZE","Czech Republic","2017","2017",52864.88,,
"HOEMHNUR","Professional nurses and midwives employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","CZE","Czech Republic","2018","2018",52904.51,,
"HOEMHNUR","Professional nurses and midwives employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","CZE","Czech Republic","2019","2019",53149.86,,
"HOEMHASN","Associate nurses employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","CZE","Czech Republic","2017","2017",3707.47,,
"HOEMHASN","Associate nurses employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","CZE","Czech Republic","2018","2018",3892.19,,
"HOEMHASN","Associate nurses employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","CZE","Czech Republic","2019","2019",4165.57,,
"HOEMHHCA","Health care assistants employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","CZE","Czech Republic","2004","2004",14273.26,,
"HOEMHHCA","Health care assistants employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","CZE","Czech Republic","2005","2005",14766.01,,
"HOEMHHCA","Health care assistants employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","CZE","Czech Republic","2006","2006",14923.65,,
"HOEMHHCA","Health care assistants employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","CZE","Czech Republic","2007","2007",15240.03,,
"HOEMHHCA","Health care assistants employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","CZE","Czech Republic","2008","2008",16057.17,,
"HOEMHHCA","Health care assistants employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","CZE","Czech Republic","2009","2009",17793.75,,
"HOEMHHCA","Health care assistants employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","CZE","Czech Republic","2010","2010",18420.15,,
"HOEMHHCA","Health care assistants employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","CZE","Czech Republic","2011","2011",18626.06,,
"HOEMHHCA","Health care assistants employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","CZE","Czech Republic","2012","2012",18901.97,,
"HOEMHHCA","Health care assistants employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","CZE","Czech Republic","2013","2013",19030.24,,
"HOEMHHCA","Health care assistants employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","CZE","Czech Republic","2014","2014",19638.55,"E","Estimated value"
"HOEMHHCA","Health care assistants employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","CZE","Czech Republic","2015","2015",20750.9,,
"HOEMHHCA","Health care assistants employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","CZE","Czech Republic","2016","2016",21822.98,"B","Break"
"HOEMHHCA","Health care assistants employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","CZE","Czech Republic","2017","2017",19387.5,"B","Break"
"HOEMHHCA","Health care assistants employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","CZE","Czech Republic","2018","2018",19724.32,,
"HOEMHHCA","Health care assistants employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","CZE","Czech Republic","2019","2019",20257.75,,
"HOEMHOTH","Other health service providers employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","CZE","Czech Republic","2004","2004",15111.48,,
"HOEMHOTH","Other health service providers employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","CZE","Czech Republic","2005","2005",14696.26,,
"HOEMHOTH","Other health service providers employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","CZE","Czech Republic","2006","2006",14787.18,,
"HOEMHOTH","Other health service providers employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","CZE","Czech Republic","2007","2007",14821.49,,
"HOEMHOTH","Other health service providers employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","CZE","Czech Republic","2008","2008",14892.11,,
"HOEMHOTH","Other health service providers employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","CZE","Czech Republic","2009","2009",15269.35,,
"HOEMHOTH","Other health service providers employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","CZE","Czech Republic","2010","2010",15530.16,,
"HOEMHOTH","Other health service providers employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","CZE","Czech Republic","2011","2011",15624.85,,
"HOEMHOTH","Other health service providers employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","CZE","Czech Republic","2012","2012",15819.98,,
"HOEMHOTH","Other health service providers employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","CZE","Czech Republic","2013","2013",15893.19,,
"HOEMHOTH","Other health service providers employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","CZE","Czech Republic","2014","2014",16187.47,"E","Estimated value"
"HOEMHOTH","Other health service providers employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","CZE","Czech Republic","2015","2015",18189.9,,
"HOEMHOTH","Other health service providers employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","CZE","Czech Republic","2016","2016",18709.81,"B","Break"
"HOEMHOTH","Other health service providers employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","CZE","Czech Republic","2017","2017",18946.78,,
"HOEMHOTH","Other health service providers employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","CZE","Czech Republic","2018","2018",19442.72,,
"HOEMHOTH","Other health service providers employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","CZE","Czech Republic","2019","2019",19766.38,,
"HOEMHOTS","Other staff employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","CZE","Czech Republic","2004","2004",28388.21,,
"HOEMHOTS","Other staff employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","CZE","Czech Republic","2005","2005",28603.31,,
"HOEMHOTS","Other staff employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","CZE","Czech Republic","2006","2006",27732.18,,
"HOEMHOTS","Other staff employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","CZE","Czech Republic","2007","2007",27217.24,,
"HOEMHOTS","Other staff employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","CZE","Czech Republic","2008","2008",27360.05,,
"HOEMHOTS","Other staff employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","CZE","Czech Republic","2009","2009",27731.76,,
"HOEMHOTS","Other staff employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","CZE","Czech Republic","2010","2010",27593.84,,
"HOEMHOTS","Other staff employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","CZE","Czech Republic","2011","2011",26516.18,,
"HOEMHOTS","Other staff employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","CZE","Czech Republic","2012","2012",26384.82,,
"HOEMHOTS","Other staff employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","CZE","Czech Republic","2013","2013",25952.39,,
"HOEMHOTS","Other staff employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","CZE","Czech Republic","2014","2014",25640.73,"E","Estimated value"
"HOEMHOTS","Other staff employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","CZE","Czech Republic","2015","2015",26454.48,,
"HOEMHOTS","Other staff employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","CZE","Czech Republic","2016","2016",26356.91,"B","Break"
"HOEMHOTS","Other staff employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","CZE","Czech Republic","2017","2017",27557.67,,
"HOEMHOTS","Other staff employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","CZE","Czech Republic","2018","2018",27917.86,,
"HOEMHOTS","Other staff employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","CZE","Czech Republic","2019","2019",28902.22,,
"HOEMHEMP","Total hospital employment","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2001","2001",90212,,
"HOEMHEMP","Total hospital employment","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2002","2002",91876,,
"HOEMHEMP","Total hospital employment","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2003","2003",91426,,
"HOEMHEMP","Total hospital employment","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2004","2004",92647,,
"HOEMHEMP","Total hospital employment","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2005","2005",92961,,
"HOEMHEMP","Total hospital employment","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2006","2006",94898,,
"HOEMHEMP","Total hospital employment","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2007","2007",95144,,
"HOEMHEMP","Total hospital employment","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2008","2008",95595,,
"HOEMHEMP","Total hospital employment","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2009","2009",102248,,
"HOEMHEMP","Total hospital employment","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2010","2010",103805,,
"HOEMHEMP","Total hospital employment","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2011","2011",102578,,
"HOEMHEMP","Total hospital employment","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2012","2012",103270,,
"HOEMHEMP","Total hospital employment","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2013","2013",105861,,
"HOEMHEMP","Total hospital employment","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2014","2014",107078,,
"HOEMHEMP","Total hospital employment","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2015","2015",106525,,
"HOEMHEMP","Total hospital employment","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2016","2016",106246,,
"HOEMHEMP","Total hospital employment","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2017","2017",106529,,
"HOEMHEMP","Total hospital employment","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2018","2018",106676,,
"HOEMHPHY","Physicians employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2001","2001",10824,,
"HOEMHPHY","Physicians employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2002","2002",11129,,
"HOEMHPHY","Physicians employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2003","2003",11311,,
"HOEMHPHY","Physicians employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2004","2004",11751,,
"HOEMHPHY","Physicians employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2005","2005",12192,,
"HOEMHPHY","Physicians employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2006","2006",12793,,
"HOEMHPHY","Physicians employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2007","2007",13109,,
"HOEMHPHY","Physicians employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2008","2008",13376,,
"HOEMHPHY","Physicians employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2009","2009",13886,,
"HOEMHPHY","Physicians employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2010","2010",14335,,
"HOEMHPHY","Physicians employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2011","2011",14490,,
"HOEMHPHY","Physicians employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2012","2012",14796,,
"HOEMHPHY","Physicians employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2013","2013",15120,,
"HOEMHPHY","Physicians employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2014","2014",15385,,
"HOEMHPHY","Physicians employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2015","2015",15632,,
"HOEMHPHY","Physicians employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2016","2016",16021,,
"HOEMHPHY","Physicians employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2017","2017",16614,,
"HOEMHPHY","Physicians employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2018","2018",17094,,
"HOEMHNUR","Professional nurses and midwives employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2001","2001",30678,,
"HOEMHNUR","Professional nurses and midwives employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2002","2002",30856,,
"HOEMHNUR","Professional nurses and midwives employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2003","2003",30891,,
"HOEMHNUR","Professional nurses and midwives employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2004","2004",31755,,
"HOEMHNUR","Professional nurses and midwives employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2005","2005",32135,,
"HOEMHNUR","Professional nurses and midwives employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2006","2006",32635,,
"HOEMHNUR","Professional nurses and midwives employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2007","2007",32622,,
"HOEMHNUR","Professional nurses and midwives employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2008","2008",31248,,
"HOEMHNUR","Professional nurses and midwives employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2009","2009",34746,,
"HOEMHNUR","Professional nurses and midwives employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2010","2010",35652,,
"HOEMHNUR","Professional nurses and midwives employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2011","2011",35523,,
"HOEMHNUR","Professional nurses and midwives employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2012","2012",35996,,
"HOEMHNUR","Professional nurses and midwives employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2013","2013",36802,,
"HOEMHNUR","Professional nurses and midwives employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2014","2014",37231,,
"HOEMHNUR","Professional nurses and midwives employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2015","2015",37155,,
"HOEMHNUR","Professional nurses and midwives employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2016","2016",37127,,
"HOEMHNUR","Professional nurses and midwives employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2017","2017",37172,,
"HOEMHNUR","Professional nurses and midwives employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2018","2018",37092,,
"HOEMHASN","Associate nurses employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2001","2001",0,,
"HOEMHASN","Associate nurses employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2002","2002",0,,
"HOEMHASN","Associate nurses employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2003","2003",0,,
"HOEMHASN","Associate nurses employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2004","2004",0,,
"HOEMHASN","Associate nurses employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2005","2005",0,,
"HOEMHASN","Associate nurses employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2006","2006",0,,
"HOEMHASN","Associate nurses employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2007","2007",0,,
"HOEMHASN","Associate nurses employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2008","2008",0,,
"HOEMHASN","Associate nurses employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2009","2009",0,,
"HOEMHASN","Associate nurses employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2010","2010",0,,
"HOEMHASN","Associate nurses employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2011","2011",0,,
"HOEMHASN","Associate nurses employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2012","2012",0,,
"HOEMHASN","Associate nurses employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2013","2013",0,,
"HOEMHASN","Associate nurses employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2014","2014",0,,
"HOEMHASN","Associate nurses employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2015","2015",0,,
"HOEMHASN","Associate nurses employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2016","2016",0,,
"HOEMHASN","Associate nurses employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2017","2017",0,,
"HOEMHASN","Associate nurses employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2018","2018",0,,
"HOEMHHCA","Health care assistants employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2001","2001",12949,,
"HOEMHHCA","Health care assistants employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2002","2002",13387,,
"HOEMHHCA","Health care assistants employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2003","2003",12766,,
"HOEMHHCA","Health care assistants employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2004","2004",12512,,
"HOEMHHCA","Health care assistants employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2005","2005",12187,,
"HOEMHHCA","Health care assistants employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2006","2006",12153,,
"HOEMHHCA","Health care assistants employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2007","2007",11725,,
"HOEMHHCA","Health care assistants employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2008","2008",11968,,
"HOEMHHCA","Health care assistants employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2009","2009",12352,,
"HOEMHHCA","Health care assistants employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2010","2010",11994,,
"HOEMHHCA","Health care assistants employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2011","2011",11010,,
"HOEMHHCA","Health care assistants employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2012","2012",10196,,
"HOEMHHCA","Health care assistants employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2013","2013",10546,,
"HOEMHHCA","Health care assistants employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2014","2014",10213,,
"HOEMHHCA","Health care assistants employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2015","2015",9762,,
"HOEMHHCA","Health care assistants employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2016","2016",9573,,
"HOEMHHCA","Health care assistants employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2017","2017",9058,,
"HOEMHHCA","Health care assistants employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2018","2018",8055,,
"HOEMHOTH","Other health service providers employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2001","2001",17009,,
"HOEMHOTH","Other health service providers employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2002","2002",17343,,
"HOEMHOTH","Other health service providers employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2003","2003",17532,,
"HOEMHOTH","Other health service providers employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2004","2004",17644,,
"HOEMHOTH","Other health service providers employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2005","2005",17764,,
"HOEMHOTH","Other health service providers employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2006","2006",18173,,
"HOEMHOTH","Other health service providers employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2007","2007",18895,,
"HOEMHOTH","Other health service providers employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2008","2008",19337,,
"HOEMHOTH","Other health service providers employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2009","2009",20500,,
"HOEMHOTH","Other health service providers employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2010","2010",20874,,
"HOEMHOTH","Other health service providers employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2011","2011",20855,,
"HOEMHOTH","Other health service providers employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2012","2012",21121,,
"HOEMHOTH","Other health service providers employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2013","2013",21755,,
"HOEMHOTH","Other health service providers employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2014","2014",22112,,
"HOEMHOTH","Other health service providers employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2015","2015",22056,,
"HOEMHOTH","Other health service providers employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2016","2016",21909,,
"HOEMHOTH","Other health service providers employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2017","2017",21790,,
"HOEMHOTH","Other health service providers employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2018","2018",21499,,
"HOEMHOTS","Other staff employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2001","2001",18751,,
"HOEMHOTS","Other staff employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2002","2002",19161,,
"HOEMHOTS","Other staff employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2003","2003",18926,,
"HOEMHOTS","Other staff employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2004","2004",18985,,
"HOEMHOTS","Other staff employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2005","2005",18683,,
"HOEMHOTS","Other staff employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2006","2006",19144,,
"HOEMHOTS","Other staff employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2007","2007",18794,,
"HOEMHOTS","Other staff employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2008","2008",19666,,
"HOEMHOTS","Other staff employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2009","2009",20764,,
"HOEMHOTS","Other staff employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2010","2010",20949,,
"HOEMHOTS","Other staff employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2011","2011",20699,,
"HOEMHOTS","Other staff employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2012","2012",21160,,
"HOEMHOTS","Other staff employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2013","2013",21638,,
"HOEMHOTS","Other staff employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2014","2014",22137,,
"HOEMHOTS","Other staff employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2015","2015",21921,,
"HOEMHOTS","Other staff employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2016","2016",21616,,
"HOEMHOTS","Other staff employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2017","2017",21895,,
"HOEMHOTS","Other staff employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","DNK","Denmark","2018","2018",22935,,
"HOEMHPHY","Physicians employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","FIN","Finland","2000","2000",6930.36,,
"HOEMHPHY","Physicians employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","FIN","Finland","2001","2001",6880.66,,
"HOEMHPHY","Physicians employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","FIN","Finland","2002","2002",6878.32,,
"HOEMHPHY","Physicians employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","FIN","Finland","2003","2003",6918.54,,
"HOEMHPHY","Physicians employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","FIN","Finland","2004","2004",6935.32,,
"HOEMHPHY","Physicians employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","FIN","Finland","2005","2005",7024.99,,
"HOEMHPHY","Physicians employed in hospitals","FTEEMPEF","Full-time equivalent persons (FTE)","FIN","Finland","2006","2006",7156.33,,
